datetime,open,high,low,close,volume
2026-05-26 16:00:00,2273.33,2295.99,2272.93,2287.43,5176
2026-05-26 17:00:00,2287.43,2304.93,2287.3,2294.62,4890
2026-05-26 18:00:00,2294.62,2297.73,2288.03,2290.28,2891
2026-05-26 19:00:00,2290.28,2290.73,2282.99,2287.35,3887
2026-05-26 20:00:00,2287.35,2295.39,2281.28,2289.0,1761
2026-05-26 21:00:00,2289.0,2289.44,2282.87,2284.68,2042
2026-05-26 22:00:00,2284.68,2291.75,2284.42,2290.74,2050
2026-05-26 23:00:00,2290.74,2297.15,2290.27,2294.66,5297
2026-05-27 00:00:00,2294.66,2297.76,2285.59,2293.14,2137
2026-05-27 01:00:00,2293.14,2293.24,2281.75,2287.52,1664
2026-05-27 02:00:00,2287.52,2295.87,2282.49,2292.01,4305
2026-05-27 03:00:00,2292.01,2295.45,2287.15,2291.66,2120
2026-05-27 04:00:00,2291.66,2300.19,2291.31,2295.78,2723
2026-05-27 05:00:00,2295.78,2296.24,2289.75,2290.54,4842
2026-05-27 06:00:00,2290.54,2290.68,2286.99,2288.59,1550
2026-05-27 07:00:00,2288.59,2292.04,2283.2,2288.64,1988
2026-05-27 08:00:00,2288.64,2289.73,2287.84,2289.01,4760
2026-05-27 09:00:00,2289.01,2289.51,2285.04,2285.64,6041
2026-05-27 10:00:00,2285.64,2295.15,2285.16,2290.35,9262
2026-05-27 11:00:00,2290.35,2290.51,2281.18,2282.33,12894
2026-05-27 12:00:00,2282.33,2282.75,2276.55,2281.28,12469
2026-05-27 13:00:00,2281.28,2286.54,2277.56,2282.2,11994
2026-05-27 14:00:00,2282.2,2290.71,2281.89,2286.09,9000
2026-05-27 15:00:00,2286.09,2292.76,2285.68,2291.46,5236
2026-05-27 16:00:00,2291.46,2291.82,2274.39,2283.01,4254
2026-05-27 17:00:00,2283.01,2283.43,2268.98,2271.53,7664
2026-05-27 18:00:00,2271.53,2282.44,2271.18,2281.12,5952
2026-05-27 19:00:00,2281.12,2282.76,2275.88,2282.24,5613
2026-05-27 20:00:00,2282.24,2284.48,2278.46,2279.81,5370
2026-05-27 21:00:00,2279.81,2289.89,2279.59,2284.94,4122
2026-05-27 22:00:00,2284.94,2288.29,2281.14,2285.35,3292
2026-05-27 23:00:00,2285.35,2292.11,2282.26,2289.26,4298
2026-05-28 00:00:00,2289.26,2305.2,2280.52,2289.51,5012
2026-05-28 01:00:00,2289.51,2297.55,2287.58,2296.34,2993
2026-05-28 02:00:00,2296.34,2305.78,2296.05,2302.18,4179
2026-05-28 03:00:00,2302.18,2302.45,2296.93,2301.39,3125
2026-05-28 04:00:00,2301.39,2313.44,2300.9,2304.64,3919
2026-05-28 05:00:00,2304.64,2317.77,2302.29,2306.81,4517
2026-05-28 06:00:00,2306.81,2312.33,2306.53,2311.39,3347
2026-05-28 07:00:00,2311.39,2314.05,2300.61,2308.21,4746
2026-05-28 08:00:00,2308.21,2329.79,2307.75,2313.44,6683
2026-05-28 09:00:00,2313.44,2323.57,2312.94,2321.54,6195
2026-05-28 10:00:00,2321.54,2321.78,2306.51,2308.15,7081
2026-05-28 11:00:00,2308.15,2308.53,2290.09,2299.2,7590
2026-05-28 12:00:00,2299.2,2299.43,2279.05,2283.83,3790
2026-05-28 13:00:00,2283.83,2294.94,2279.54,2281.83,7757
2026-05-28 14:00:00,2281.83,2288.26,2281.57,2287.24,6703
2026-05-28 15:00:00,2287.24,2302.51,2286.95,2298.6,11611
2026-05-28 16:00:00,2298.6,2303.48,2291.4,2299.18,11490
2026-05-28 17:00:00,2299.18,2313.16,2299.05,2311.55,6650
2026-05-28 18:00:00,2311.55,2311.89,2293.48,2301.09,4203
2026-05-28 19:00:00,2301.09,2301.53,2293.09,2295.48,3472
2026-05-28 20:00:00,2295.48,2307.89,2290.73,2295.33,6028
2026-05-28 21:00:00,2295.33,2302.56,2294.56,2296.63,6104
2026-05-28 22:00:00,2296.63,2297.35,2286.72,2296.55,6103
2026-05-28 23:00:00,2296.55,2307.46,2282.93,2289.75,2116
2026-05-29 00:00:00,2289.75,2291.23,2289.04,2289.48,6015
2026-05-29 01:00:00,2289.48,2293.66,2283.36,2285.21,5669
2026-05-29 02:00:00,2285.21,2288.86,2282.67,2287.44,4121
2026-05-29 03:00:00,2287.44,2297.51,2287.12,2288.68,5741
2026-05-29 04:00:00,2288.68,2292.38,2283.97,2285.61,3593
2026-05-29 05:00:00,2285.61,2286.1,2283.43,2283.95,3264
2026-05-29 06:00:00,2283.95,2284.17,2277.13,2280.5,4676
2026-05-29 07:00:00,2280.5,2293.23,2278.32,2280.32,2632
2026-05-29 08:00:00,2280.32,2290.02,2279.88,2287.52,12575
2026-05-29 09:00:00,2287.52,2287.63,2278.3,2280.12,11154
2026-05-29 10:00:00,2280.12,2285.62,2279.99,2283.93,5645
2026-05-29 11:00:00,2283.93,2286.41,2277.35,2279.96,8021
2026-05-29 12:00:00,2279.96,2280.17,2272.79,2274.04,4851
2026-05-29 13:00:00,2274.04,2274.42,2271.09,2273.25,8487
2026-05-29 14:00:00,2273.25,2273.51,2261.29,2265.54,11074
2026-05-29 15:00:00,2265.54,2269.71,2259.16,2261.43,11686
2026-05-29 16:00:00,2261.43,2261.54,2249.27,2252.55,8734
2026-05-29 17:00:00,2252.55,2270.2,2252.08,2267.18,12247
2026-05-29 18:00:00,2267.18,2277.77,2258.85,2267.46,4960
2026-05-29 19:00:00,2267.46,2267.8,2259.58,2265.21,5268
2026-05-29 20:00:00,2265.21,2266.4,2263.71,2265.93,3434
2026-05-29 21:00:00,2265.93,2266.47,2264.12,2265.59,3819
2026-05-29 22:00:00,2265.59,2274.42,2256.21,2264.9,4372
2026-05-29 23:00:00,2264.9,2269.17,2263.92,2266.93,1709
2026-05-30 00:00:00,2266.93,2270.59,2265.55,2269.43,6334
2026-05-30 01:00:00,2269.43,2276.3,2263.73,2267.73,4307
2026-05-30 02:00:00,2267.73,2268.61,2262.58,2265.88,5754
2026-05-30 03:00:00,2265.88,2266.29,2261.2,2265.01,5462
2026-05-30 04:00:00,2265.01,2265.12,2257.07,2257.54,6336
2026-05-30 05:00:00,2257.54,2263.61,2249.24,2252.64,3453
2026-05-30 06:00:00,2252.64,2264.07,2250.83,2257.11,3890
2026-05-30 07:00:00,2257.11,2268.07,2256.33,2262.49,5025
2026-05-30 08:00:00,2262.49,2262.6,2258.45,2260.65,13846
2026-05-30 09:00:00,2260.65,2267.05,2260.29,2264.97,10370
2026-05-30 10:00:00,2264.97,2271.32,2264.77,2267.31,8676
2026-05-30 11:00:00,2267.31,2300.41,2266.85,2290.42,8982
2026-05-30 12:00:00,2290.42,2306.49,2289.99,2298.9,3608
2026-05-30 13:00:00,2298.9,2300.06,2296.38,2297.95,12837
2026-05-30 14:00:00,2297.95,2298.41,2286.43,2290.75,3940
2026-05-30 15:00:00,2290.75,2295.53,2276.31,2278.68,9600
2026-05-30 16:00:00,2278.68,2287.75,2278.31,2280.23,12489
2026-05-30 17:00:00,2280.23,2280.58,2271.64,2274.57,9035
2026-05-30 18:00:00,2274.57,2275.01,2260.97,2263.97,5436
2026-05-30 19:00:00,2263.97,2264.44,2248.97,2261.89,4417
2026-05-30 20:00:00,2261.89,2262.28,2254.18,2258.4,3718
2026-05-30 21:00:00,2258.4,2265.81,2258.17,2263.92,3297
2026-05-30 22:00:00,2263.92,2272.58,2255.54,2266.82,2476
2026-05-30 23:00:00,2266.82,2277.52,2265.48,2266.82,2079
2026-05-31 00:00:00,2266.82,2280.2,2266.42,2271.69,4073
2026-05-31 01:00:00,2271.69,2280.92,2270.89,2271.97,4089
2026-05-31 02:00:00,2271.97,2272.26,2268.53,2269.18,4783
2026-05-31 03:00:00,2269.18,2275.36,2268.79,2274.19,3299
2026-05-31 04:00:00,2274.19,2279.16,2267.0,2275.98,2961
2026-05-31 05:00:00,2275.98,2280.12,2270.61,2272.61,5917
2026-05-31 06:00:00,2272.61,2275.72,2271.52,2272.02,5568
2026-05-31 07:00:00,2272.02,2272.46,2265.73,2269.18,4447
2026-05-31 08:00:00,2269.18,2270.94,2247.59,2258.9,4868
2026-05-31 09:00:00,2258.9,2269.32,2258.51,2265.81,8630
2026-05-31 10:00:00,2265.81,2284.59,2265.69,2280.11,7458
2026-05-31 11:00:00,2280.11,2280.53,2268.79,2269.66,11147
2026-05-31 12:00:00,2269.66,2277.75,2269.55,2273.89,6991
2026-05-31 13:00:00,2273.89,2274.33,2268.62,2269.04,8023
2026-05-31 14:00:00,2269.04,2269.35,2255.58,2265.42,5317
2026-05-31 15:00:00,2265.42,2265.7,2253.71,2261.03,8285
2026-05-31 16:00:00,2261.03,2261.31,2254.09,2254.62,8852
2026-05-31 17:00:00,2254.62,2258.0,2241.39,2255.0,7273
2026-05-31 18:00:00,2255.0,2255.33,2247.78,2248.86,5551
2026-05-31 19:00:00,2248.86,2259.37,2246.14,2249.76,2059
2026-05-31 20:00:00,2249.76,2257.36,2246.77,2249.63,2128
2026-05-31 21:00:00,2249.63,2254.58,2247.88,2248.88,4566
2026-05-31 22:00:00,2248.88,2249.25,2237.94,2245.97,3411
2026-05-31 23:00:00,2245.97,2246.32,2242.31,2244.13,5262
2026-06-01 00:00:00,2244.13,2248.3,2243.45,2246.6,5051
2026-06-01 01:00:00,2246.6,2261.06,2236.79,2248.25,3308
2026-06-01 02:00:00,2248.25,2253.24,2242.72,2245.12,3886
2026-06-01 03:00:00,2245.12,2250.9,2237.67,2245.46,3395
2026-06-01 04:00:00,2245.46,2257.09,2245.05,2247.92,5430
2026-06-01 05:00:00,2247.92,2250.2,2233.84,2242.55,2506
2026-06-01 06:00:00,2242.55,2255.99,2241.29,2244.33,1548
2026-06-01 07:00:00,2244.33,2248.2,2239.34,2242.22,3350
2026-06-01 08:00:00,2242.22,2248.91,2242.05,2246.45,7543
2026-06-01 09:00:00,2246.45,2258.73,2240.12,2240.83,7990
2026-06-01 10:00:00,2240.83,2241.18,2226.48,2227.58,6655
2026-06-01 11:00:00,2227.58,2227.97,2213.23,2215.69,4021
2026-06-01 12:00:00,2215.69,2219.2,2213.93,2216.06,9145
2026-06-01 13:00:00,2216.06,2222.34,2214.84,2217.97,13263
2026-06-01 14:00:00,2217.97,2218.76,2206.23,2211.4,4591
2026-06-01 15:00:00,2211.4,2219.0,2209.31,2216.07,10351
2026-06-01 16:00:00,2216.07,2216.33,2194.77,2204.0,6815
2026-06-01 17:00:00,2204.0,2207.73,2202.1,2203.54,11772
2026-06-01 18:00:00,2203.54,2203.66,2192.67,2194.79,3972
2026-06-01 19:00:00,2194.79,2195.27,2184.83,2192.75,4317
2026-06-01 20:00:00,2192.75,2197.86,2189.78,2192.93,6107
2026-06-01 21:00:00,2192.93,2193.3,2189.41,2190.24,2908
2026-06-01 22:00:00,2190.24,2201.09,2187.82,2189.06,2511
2026-06-01 23:00:00,2189.06,2192.92,2188.88,2192.26,6159
2026-06-02 00:00:00,2192.26,2197.77,2188.98,2190.46,5898
2026-06-02 01:00:00,2190.46,2199.59,2189.89,2193.13,5544
2026-06-02 02:00:00,2193.13,2193.41,2185.31,2189.59,2829
2026-06-02 03:00:00,2189.59,2192.14,2188.01,2191.29,4104
2026-06-02 04:00:00,2191.29,2215.25,2185.4,2195.87,3523
2026-06-02 05:00:00,2195.87,2196.92,2184.65,2188.09,6007
2026-06-02 06:00:00,2188.09,2191.89,2180.59,2185.61,4685
2026-06-02 07:00:00,2185.61,2190.62,2182.34,2187.45,6103
2026-06-02 08:00:00,2187.45,2187.87,2180.31,2186.01,12432
2026-06-02 09:00:00,2186.01,2195.88,2185.7,2188.7,9004
2026-06-02 10:00:00,2188.7,2188.83,2182.75,2184.37,10650
2026-06-02 11:00:00,2184.37,2187.21,2183.74,2185.01,3729
2026-06-02 12:00:00,2185.01,2188.7,2181.22,2183.91,7238
2026-06-02 13:00:00,2183.91,2196.94,2182.26,2192.33,5733
2026-06-02 14:00:00,2192.33,2200.88,2192.0,2194.19,9435
2026-06-02 15:00:00,2194.19,2200.55,2186.76,2196.64,8104
2026-06-02 16:00:00,2196.64,2199.66,2188.89,2193.69,4483
2026-06-02 17:00:00,2193.69,2194.59,2184.43,2190.18,13824
2026-06-02 18:00:00,2190.18,2190.54,2185.9,2187.09,2218
2026-06-02 19:00:00,2187.09,2192.0,2181.95,2188.35,5495
2026-06-02 20:00:00,2188.35,2188.65,2186.04,2187.05,1805
2026-06-02 21:00:00,2187.05,2196.99,2182.22,2187.99,1887
2026-06-02 22:00:00,2187.99,2197.77,2187.57,2194.57,2224
2026-06-02 23:00:00,2194.57,2201.76,2188.98,2197.35,4096
2026-06-03 00:00:00,2197.35,2197.82,2195.09,2196.35,3935
2026-06-03 01:00:00,2196.35,2205.96,2195.34,2200.18,3840
2026-06-03 02:00:00,2200.18,2200.6,2198.33,2198.91,1678
2026-06-03 03:00:00,2198.91,2199.12,2191.13,2192.49,3403
2026-06-03 04:00:00,2192.49,2192.8,2188.53,2189.34,3204
2026-06-03 05:00:00,2189.34,2189.5,2183.1,2183.48,4883
2026-06-03 06:00:00,2183.48,2188.54,2179.64,2182.4,5675
2026-06-03 07:00:00,2182.4,2190.22,2179.57,2182.48,6042
2026-06-03 08:00:00,2182.48,2196.95,2182.15,2194.58,13994
2026-06-03 09:00:00,2194.58,2203.19,2191.8,2196.96,13563
2026-06-03 10:00:00,2196.96,2202.6,2185.36,2195.39,3509
2026-06-03 11:00:00,2195.39,2210.37,2195.13,2201.41,6122
2026-06-03 12:00:00,2201.41,2201.59,2184.68,2185.46,3843
2026-06-03 13:00:00,2185.46,2193.86,2179.95,2187.17,5458
2026-06-03 14:00:00,2187.17,2194.88,2186.91,2192.75,12898
2026-06-03 15:00:00,2192.75,2192.89,2181.63,2182.12,6743
2026-06-03 16:00:00,2182.12,2198.97,2181.77,2190.37,8010
2026-06-03 17:00:00,2190.37,2195.82,2187.23,2192.83,4917
2026-06-03 18:00:00,2192.83,2195.83,2188.6,2189.85,4887
2026-06-03 19:00:00,2189.85,2195.18,2189.41,2191.87,4159
2026-06-03 20:00:00,2191.87,2208.19,2191.69,2199.08,1948
2026-06-03 21:00:00,2199.08,2204.03,2198.37,2199.68,3335
2026-06-03 22:00:00,2199.68,2204.93,2198.54,2200.49,6215
2026-06-03 23:00:00,2200.49,2200.7,2198.3,2199.06,2113
2026-06-04 00:00:00,2199.06,2199.48,2192.14,2196.4,2933
2026-06-04 01:00:00,2196.4,2203.14,2193.88,2199.06,2376
2026-06-04 02:00:00,2199.06,2201.35,2192.84,2196.37,4075
2026-06-04 03:00:00,2196.37,2198.13,2195.69,2196.63,2633
2026-06-04 04:00:00,2196.63,2201.93,2187.16,2195.14,6370
2026-06-04 05:00:00,2195.14,2197.84,2188.37,2196.68,2171
2026-06-04 06:00:00,2196.68,2200.57,2196.12,2197.77,3130
2026-06-04 07:00:00,2197.77,2202.52,2197.33,2201.08,4818
2026-06-04 08:00:00,2201.08,2204.26,2196.07,2197.4,4092
2026-06-04 09:00:00,2197.4,2198.11,2193.91,2195.47,8562
2026-06-04 10:00:00,2195.47,2195.81,2187.58,2188.43,11882
2026-06-04 11:00:00,2188.43,2188.88,2183.81,2185.24,5053
2026-06-04 12:00:00,2185.24,2193.11,2184.96,2187.98,7222
2026-06-04 13:00:00,2187.98,2199.63,2187.61,2193.45,3445
2026-06-04 14:00:00,2193.45,2193.72,2174.97,2186.82,9974
2026-06-04 15:00:00,2186.82,2198.49,2186.68,2193.11,7898
2026-06-04 16:00:00,2193.11,2212.46,2192.71,2202.93,8307
2026-06-04 17:00:00,2202.93,2207.25,2202.66,2205.95,11033
2026-06-04 18:00:00,2205.95,2222.67,2205.74,2219.64,1733
2026-06-04 19:00:00,2219.64,2222.56,2214.65,2217.19,2722
2026-06-04 20:00:00,2217.19,2217.62,2208.92,2213.25,4044
2026-06-04 21:00:00,2213.25,2213.43,2205.99,2207.61,2555
2026-06-04 22:00:00,2207.61,2225.27,2204.34,2212.4,6054
2026-06-04 23:00:00,2212.4,2217.5,2209.61,2214.52,4847
2026-06-05 00:00:00,2214.52,2217.62,2210.07,2214.37,2669
2026-06-05 01:00:00,2214.37,2223.69,2213.28,2215.29,5601
2026-06-05 02:00:00,2215.29,2215.48,2211.24,2211.73,1993
2026-06-05 03:00:00,2211.73,2220.34,2211.58,2219.56,4679
2026-06-05 04:00:00,2219.56,2222.28,2218.83,2220.0,5343
2026-06-05 05:00:00,2220.0,2223.95,2218.96,2220.37,2863
2026-06-05 06:00:00,2220.37,2227.54,2218.82,2222.72,4898
2026-06-05 07:00:00,2222.72,2239.66,2222.6,2224.29,2556
2026-06-05 08:00:00,2224.29,2228.48,2220.98,2225.95,3612
2026-06-05 09:00:00,2225.95,2230.32,2218.34,2220.18,10593
2026-06-05 10:00:00,2220.18,2226.37,2216.59,2223.65,13928
2026-06-05 11:00:00,2223.65,2241.24,2223.31,2237.48,9400
2026-06-05 12:00:00,2237.48,2248.04,2237.25,2247.43,7444
2026-06-05 13:00:00,2247.43,2260.91,2247.33,2259.27,8280
2026-06-05 14:00:00,2259.27,2259.37,2253.63,2255.48,7532
2026-06-05 15:00:00,2255.48,2255.89,2236.98,2248.17,12199
2026-06-05 16:00:00,2248.17,2249.58,2241.71,2247.25,8758
2026-06-05 17:00:00,2247.25,2253.19,2246.4,2247.68,7458
2026-06-05 18:00:00,2247.68,2258.54,2246.49,2255.81,4625
2026-06-05 19:00:00,2255.81,2257.08,2250.07,2250.35,2441
2026-06-05 20:00:00,2250.35,2256.01,2250.04,2255.34,3115
2026-06-05 21:00:00,2255.34,2259.72,2249.99,2254.85,3468
2026-06-05 22:00:00,2254.85,2258.99,2246.48,2253.49,4722
2026-06-05 23:00:00,2253.49,2253.71,2245.53,2250.24,5650
2026-06-06 00:00:00,2250.24,2254.32,2238.54,2244.91,2971
2026-06-06 01:00:00,2244.91,2251.79,2244.57,2247.6,2558
2026-06-06 02:00:00,2247.6,2252.65,2240.06,2247.86,2506
2026-06-06 03:00:00,2247.86,2250.56,2239.96,2243.72,4690
2026-06-06 04:00:00,2243.72,2243.85,2232.3,2239.57,2720
2026-06-06 05:00:00,2239.57,2239.71,2237.37,2238.51,6161
2026-06-06 06:00:00,2238.51,2247.83,2238.06,2243.93,6366
2026-06-06 07:00:00,2243.93,2245.7,2241.14,2243.11,3297
2026-06-06 08:00:00,2243.11,2243.36,2228.49,2232.06,14240
2026-06-06 09:00:00,2232.06,2238.16,2228.1,2230.27,9616
2026-06-06 10:00:00,2230.27,2232.12,2223.46,2228.29,4428
2026-06-06 11:00:00,2228.29,2228.76,2206.36,2208.61,6857
2026-06-06 12:00:00,2208.61,2210.55,2201.97,2208.23,13237
2026-06-06 13:00:00,2208.23,2208.49,2192.78,2206.57,13446
2026-06-06 14:00:00,2206.57,2219.51,2206.16,2211.65,11565
2026-06-06 15:00:00,2211.65,2228.85,2211.4,2225.17,7770
2026-06-06 16:00:00,2225.17,2239.85,2224.93,2233.46,10362
2026-06-06 17:00:00,2233.46,2237.29,2226.74,2231.5,4848
2026-06-06 18:00:00,2231.5,2231.73,2218.67,2223.4,3173
2026-06-06 19:00:00,2223.4,2232.39,2223.02,2231.68,5199
2026-06-06 20:00:00,2231.68,2236.76,2228.5,2231.9,3591
2026-06-06 21:00:00,2231.9,2233.58,2230.56,2231.97,6453
2026-06-06 22:00:00,2231.97,2234.07,2224.6,2231.92,4348
2026-06-06 23:00:00,2231.92,2245.52,2227.16,2232.59,5814
2026-06-07 00:00:00,2232.59,2234.58,2224.85,2232.15,6163
2026-06-07 01:00:00,2232.15,2232.38,2229.94,2230.34,3277
2026-06-07 02:00:00,2230.34,2230.8,2224.01,2228.61,5853
2026-06-07 03:00:00,2228.61,2233.65,2226.39,2228.53,2392
2026-06-07 04:00:00,2228.53,2231.43,2223.53,2226.81,2471
2026-06-07 05:00:00,2226.81,2230.8,2223.42,2224.55,1602
2026-06-07 06:00:00,2224.55,2229.65,2219.7,2224.92,2607
2026-06-07 07:00:00,2224.92,2235.91,2223.87,2224.13,4746
2026-06-07 08:00:00,2224.13,2238.64,2223.79,2235.19,11466
2026-06-07 09:00:00,2235.19,2235.51,2211.81,2215.79,10817
2026-06-07 10:00:00,2215.79,2227.04,2215.65,2223.78,12432
2026-06-07 11:00:00,2223.78,2239.14,2223.32,2232.94,11349
2026-06-07 12:00:00,2232.94,2233.43,2215.06,2217.77,14137
2026-06-07 13:00:00,2217.77,2219.97,2214.76,2215.28,5321
2026-06-07 14:00:00,2215.28,2220.38,2206.0,2212.59,13314
2026-06-07 15:00:00,2212.59,2212.73,2198.78,2202.38,12599
2026-06-07 16:00:00,2202.38,2202.58,2196.47,2196.77,13393
2026-06-07 17:00:00,2196.77,2197.13,2187.34,2188.77,8045
2026-06-07 18:00:00,2188.77,2205.41,2188.53,2201.45,2081
2026-06-07 19:00:00,2201.45,2215.26,2200.96,2204.44,2295
2026-06-07 20:00:00,2204.44,2210.8,2198.62,2208.51,4697
2026-06-07 21:00:00,2208.51,2211.6,2208.09,2210.83,3383
2026-06-07 22:00:00,2210.83,2211.0,2202.09,2207.27,4867
2026-06-07 23:00:00,2207.27,2207.51,2197.13,2205.63,2309
2026-06-08 00:00:00,2205.63,2210.96,2205.48,2207.21,4433
2026-06-08 01:00:00,2207.21,2209.25,2202.34,2203.36,4768
2026-06-08 02:00:00,2203.36,2211.58,2199.53,2205.65,6368
2026-06-08 03:00:00,2205.65,2212.5,2202.52,2204.91,4484
2026-06-08 04:00:00,2204.91,2207.62,2199.21,2203.75,2072
2026-06-08 05:00:00,2203.75,2208.68,2203.55,2206.03,2706
2026-06-08 06:00:00,2206.03,2212.18,2205.56,2207.47,6404
2026-06-08 07:00:00,2207.47,2208.94,2194.45,2206.35,6474
2026-06-08 08:00:00,2206.35,2224.48,2205.98,2214.8,10076
2026-06-08 09:00:00,2214.8,2215.19,2205.46,2206.95,8712
2026-06-08 10:00:00,2206.95,2216.61,2206.78,2211.45,7130
2026-06-08 11:00:00,2211.45,2223.72,2210.96,2215.79,12111
2026-06-08 12:00:00,2215.79,2216.21,2209.0,2213.55,14135
2026-06-08 13:00:00,2213.55,2216.3,2213.34,2215.94,9048
2026-06-08 14:00:00,2215.94,2216.16,2206.32,2206.85,7073
2026-06-08 15:00:00,2206.85,2215.64,2206.72,2213.59,6751
2026-06-08 16:00:00,2213.59,2221.75,2209.05,2212.26,4787
2026-06-08 17:00:00,2212.26,2212.55,2207.3,2208.48,7332
2026-06-08 18:00:00,2208.48,2217.91,2208.15,2216.14,4013
2026-06-08 19:00:00,2216.14,2217.55,2210.21,2213.92,2300
2026-06-08 20:00:00,2213.92,2216.81,2205.41,2209.46,2641
2026-06-08 21:00:00,2209.46,2209.79,2200.58,2204.54,4552
2026-06-08 22:00:00,2204.54,2209.42,2202.3,2206.49,3531
2026-06-08 23:00:00,2206.49,2206.82,2195.3,2202.45,3008
2026-06-09 00:00:00,2202.45,2213.22,2202.04,2208.05,2610
2026-06-09 01:00:00,2208.05,2208.21,2193.52,2201.47,5829
2026-06-09 02:00:00,2201.47,2208.28,2201.1,2206.88,2412
2026-06-09 03:00:00,2206.88,2217.4,2195.48,2207.57,2555
2026-06-09 04:00:00,2207.57,2211.53,2198.99,2207.29,5689
2026-06-09 05:00:00,2207.29,2211.72,2203.81,2205.59,3250
2026-06-09 06:00:00,2205.59,2211.55,2200.72,2206.88,4671
2026-06-09 07:00:00,2206.88,2216.49,2198.67,2206.79,5653
2026-06-09 08:00:00,2206.79,2219.59,2206.59,2214.84,9926
2026-06-09 09:00:00,2214.84,2219.64,2214.71,2215.69,10841
2026-06-09 10:00:00,2215.69,2219.46,2205.11,2216.8,11136
2026-06-09 11:00:00,2216.8,2221.22,2213.17,2214.17,4083
2026-06-09 12:00:00,2214.17,2214.96,2211.5,2213.77,12960
2026-06-09 13:00:00,2213.77,2216.92,2208.12,2216.03,13464
2026-06-09 14:00:00,2216.03,2216.32,2200.45,2203.61,6857
2026-06-09 15:00:00,2203.61,2203.78,2184.5,2193.87,6870
2026-06-09 16:00:00,2193.87,2209.17,2186.48,2199.26,6963
2026-06-09 17:00:00,2199.26,2202.54,2198.96,2200.51,10337
2026-06-09 18:00:00,2200.51,2200.74,2195.94,2199.2,5996
2026-06-09 19:00:00,2199.2,2202.06,2196.88,2199.28,3095
2026-06-09 20:00:00,2199.28,2201.13,2198.89,2200.41,3489
2026-06-09 21:00:00,2200.41,2200.72,2194.45,2198.73,4286
2026-06-09 22:00:00,2198.73,2199.5,2191.44,2196.29,2028
2026-06-09 23:00:00,2196.29,2197.66,2191.88,2196.94,4104
2026-06-10 00:00:00,2196.94,2197.95,2192.8,2193.87,4695
2026-06-10 01:00:00,2193.87,2201.76,2187.89,2195.19,3907
2026-06-10 02:00:00,2195.19,2195.31,2184.15,2189.84,1563
2026-06-10 03:00:00,2189.84,2194.64,2189.65,2193.12,5460
2026-06-10 04:00:00,2193.12,2196.74,2192.93,2194.64,4312
2026-06-10 05:00:00,2194.64,2197.22,2194.41,2195.47,4321
2026-06-10 06:00:00,2195.47,2199.81,2195.24,2198.61,5527
2026-06-10 07:00:00,2198.61,2209.83,2198.41,2203.91,1601
2026-06-10 08:00:00,2203.91,2212.96,2203.51,2211.3,10665
2026-06-10 09:00:00,2211.3,2211.72,2194.1,2197.96,10555
2026-06-10 10:00:00,2197.96,2198.39,2186.97,2188.74,10106
2026-06-10 11:00:00,2188.74,2199.93,2178.91,2184.26,9660
2026-06-10 12:00:00,2184.26,2186.84,2183.04,2184.46,10197
2026-06-10 13:00:00,2184.46,2191.73,2178.94,2188.21,5896
2026-06-10 14:00:00,2188.21,2188.4,2180.28,2183.0,9649
2026-06-10 15:00:00,2183.0,2191.28,2171.81,2184.36,9301
2026-06-10 16:00:00,2184.36,2188.3,2174.59,2178.95,9222
2026-06-10 17:00:00,2178.95,2179.19,2171.92,2174.59,4175
2026-06-10 18:00:00,2174.59,2174.7,2163.36,2164.56,1904
2026-06-10 19:00:00,2164.56,2165.01,2161.5,2161.71,4373
2026-06-10 20:00:00,2161.71,2162.57,2153.2,2157.53,4768
2026-06-10 21:00:00,2157.53,2159.05,2145.98,2154.53,4194
2026-06-10 22:00:00,2154.53,2162.83,2153.19,2157.83,3582
2026-06-10 23:00:00,2157.83,2158.39,2154.21,2154.9,3967
2026-06-11 00:00:00,2154.9,2165.93,2153.04,2163.12,5972
2026-06-11 01:00:00,2163.12,2165.75,2147.79,2164.68,5815
2026-06-11 02:00:00,2164.68,2166.37,2156.29,2165.28,3421
2026-06-11 03:00:00,2165.28,2165.76,2159.69,2162.63,5459
2026-06-11 04:00:00,2162.63,2166.78,2162.49,2164.84,3040
2026-06-11 05:00:00,2164.84,2167.03,2161.38,2163.07,3889
2026-06-11 06:00:00,2163.07,2166.3,2162.65,2163.48,6348
2026-06-11 07:00:00,2163.48,2180.16,2163.19,2171.5,3963
2026-06-11 08:00:00,2171.5,2176.48,2167.8,2170.83,10709
2026-06-11 09:00:00,2170.83,2182.16,2170.41,2179.07,9867
2026-06-11 10:00:00,2179.07,2179.4,2170.94,2174.05,4793
2026-06-11 11:00:00,2174.05,2176.25,2165.22,2173.82,4943
2026-06-11 12:00:00,2173.82,2189.56,2173.52,2186.55,9576
2026-06-11 13:00:00,2186.55,2193.26,2180.24,2182.05,6206
2026-06-11 14:00:00,2182.05,2195.7,2181.95,2195.13,11545
2026-06-11 15:00:00,2195.13,2205.85,2190.26,2200.27,12430
2026-06-11 16:00:00,2200.27,2203.9,2192.39,2196.21,13835
2026-06-11 17:00:00,2196.21,2205.37,2195.78,2200.81,4472
2026-06-11 18:00:00,2200.81,2210.61,2200.64,2207.88,3318
2026-06-11 19:00:00,2207.88,2210.4,2207.38,2209.89,5700
